Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0.00259051750105428,3892,28,0.6750000000000043,8,323,0.1927710843373494,0.09655172413793103,0.009803921568627453,0.11320754716981132,1
0.0026507620941020544,3712,18,0.8500000000000014,0,494,0.09156626506024096,0.19999999999999998,0.03921568627450981,0.18867924528301888,1
0.0027110066871498285,7334,4,0.7250000000000014,0,359,0.10602409638554218,0.09655172413793103,0.3921568627450981,0.07547169811320756,1
0.002771251280197602,9323,10,0.4000000000000057,4,359,0.16626506024096388,0.09655172413793103,0.18627450980392157,0.01886792452830189,1
0.002831495873245376,3694,16,0.6000000000000014,6,456,0.07228915662650603,0.0,0.10784313725490198,0.7075471698113208,1
0.00289174046629315,9331,26,0.6750000000000043,4,359,0.1493975903614458,0.11724137931034483,0.11764705882352942,0.07547169811320756,1
0.0029519850593409244,7339,2,0.8500000000000014,7,359,0.10120481927710845,0.11724137931034483,0.303921568627451,0.05660377358490566,1
0.0030122296523886977,9335,5,0.30000000000000426,1,359,0.1493975903614458,0.06896551724137931,0.26470588235294124,0.02830188679245283,1
0.003072474245436472,3711,28,0.7000000000000028,0,494,0.163855421686747,0.10689655172413794,0.009803921568627453,0.09433962264150944,1
0.003132718838484246,3690,15,0.42500000000000426,6,456,0.0963855421686747,0.13448275862068965,0.2450980392156863,0.04716981132075472,1
0.0031929634315320202,9321,2,0.7750000000000057,4,359,0.11807228915662651,0.10344827586206896,0.20588235294117652,0.07547169811320756,1
0.0032532080245797936,3696,17,0.75,6,456,0.07228915662650603,0.16896551724137931,0.07843137254901962,0.19811320754716982,1
0.0033134526176275677,1227,17,0.7250000000000014,8,21,0.12048192771084337,0.12758620689655173,0.03921568627450981,0.15094339622641512,1
0.003373697210675342,3711,17,0.7000000000000028,0,494,0.11566265060240964,0.13103448275862067,0.03921568627450981,0.15094339622641512,1
0.003433941803723116,9325,23,0.32500000000000284,4,359,0.14457831325301207,0.07586206896551724,0.20588235294117652,0.02830188679245283,1
0.0034941863967708894,7332,6,0.6000000000000014,7,359,0.10361445783132531,0.0896551724137931,0.3137254901960785,0.03773584905660378,1
0.0035544309898186636,9323,4,0.6000000000000014,4,359,0.12289156626506025,0.10689655172413794,0.11764705882352942,0.09433962264150944,1
0.0036146755828664378,4707,26,0.7750000000000057,3,525,0.14457831325301207,0.1103448275862069,0.0,0.1037735849056604,1
0.003674920175914212,1226,28,0.8250000000000028,8,21,0.16144578313253014,0.0896551724137931,0.0,0.07547169811320756,1
0.0037351647689619853,3900,28,0.75,8,323,0.16867469879518074,0.06896551724137931,0.009803921568627453,0.07547169811320756,1
0.0037954093620097594,5569,10,0.4000000000000057,6,359,0.13493975903614458,0.06551724137931034,0.21568627450980396,0.01886792452830189,1
0.0038556539550575336,6724,2,0.8000000000000043,4,359,0.0891566265060241,0.10689655172413794,0.2450980392156863,0.05660377358490566,1
0.003915898548105308,3894,28,0.8000000000000043,8,323,0.15903614457831325,0.08275862068965517,0.0,0.0660377358490566,1
0.003976143141153081,3161,15,0.42500000000000426,7,456,0.07228915662650603,0.08620689655172414,0.3235294117647059,0.09433962264150944,1
0.004036387734200855,1226,17,0.8250000000000028,8,21,0.09879518072289156,0.12758620689655173,0.03921568627450981,0.1320754716981132,1
0.0040966323272486295,4702,26,0.75,3,525,0.13975903614457832,0.09999999999999999,0.0,0.07547169811320756,1
0.004156876920296403,3692,15,0.4750000000000014,6,456,0.09397590361445783,0.11724137931034483,0.16666666666666669,0.04716981132075472,1
0.004217121513344177,1219,28,0.6750000000000043,8,21,0.14216867469879518,0.08275862068965517,0.009803921568627453,0.0849056603773585,1
0.004277366106391951,2322,23,0.3500000000000014,4,359,0.10602409638554218,0.05862068965517241,0.2941176470588236,0.01886792452830189,1
0.004337610699439725,5930,28,0.8250000000000028,3,323,0.13493975903614458,0.09655172413793103,0.0,0.07547169811320756,1
0.0043978552924874995,349,2,0.8000000000000043,9,359,0.04819277108433735,0.0793103448275862,0.4313725490196079,0.03773584905660378,1
0.004458099885535273,5588,4,0.6750000000000043,3,359,0.10843373493975904,0.06551724137931034,0.19607843137254904,0.0660377358490566,1
0.004518344478583047,9810,28,0.7750000000000057,7,66,0.12048192771084337,0.09999999999999999,0.009803921568627453,0.07547169811320756,1
0.004578589071630821,9333,23,0.30000000000000426,6,359,0.08433734939759037,0.041379310344827586,0.37254901960784315,0.01886792452830189,1
0.0046388336646785945,2925,18,0.875,10,138,0.026506024096385545,0.21034482758620687,0.009803921568627453,0.12264150943396228,1
0.004699078257726369,11003,26,0.75,3,359,0.04337349397590362,0.12068965517241378,0.2450980392156863,0.0660377358490566,1
0.004759322850774143,3890,29,0.6000000000000014,8,323,0.163855421686747,0.05172413793103448,0.0,0.009433962264150945,1
0.004819567443821917,5585,26,0.6750000000000043,3,359,0.09156626506024096,0.0793103448275862,0.15686274509803924,0.0660377358490566,1
0.004879812036869691,7324,4,0.8000000000000043,7,359,0.06987951807228916,0.06551724137931034,0.303921568627451,0.03773584905660378,1
0.0049400566299174645,2940,17,0.8000000000000043,0,138,0.026506024096385545,0.1724137931034483,0.009803921568627453,0.18867924528301888,1
0.005000301222965239,10074,13,0.7250000000000014,9,138,0.024096385542168676,0.2206896551724138,0.0,0.0660377358490566,1
0.005060545816013013,3666,10,0.42500000000000426,8,359,0.13975903614457832,0.06896551724137931,0.009803921568627453,0.01886792452830189,1
0.005120790409060786,5558,26,0.6750000000000043,10,446,0.06265060240963856,0.13448275862068965,0.06862745098039216,0.0849056603773585,1
0.00518103500210856,3164,16,0.5250000000000057,7,456,0.06987951807228916,0.07241379310344828,0.26470588235294124,0.02830188679245283,1
0.0052412795951563345,3163,15,0.4750000000000014,7,466,0.05542168674698795,0.05862068965517241,0.3529411764705883,0.01886792452830189,1
0.005301524188204109,7366,4,0.7000000000000028,7,359,0.06746987951807229,0.06206896551724138,0.26470588235294124,0.05660377358490566,1
0.005361768781251883,7026,0,0.05000000000000426,5,53,0.17590361445783134,0.013793103448275862,0.0,0.009433962264150945,1
0.005422013374299656,3714,19,0.625,0,494,0.06987951807228916,0.09655172413793103,0.019607843137254905,0.169811320754717,1
0.00548225796734743,9332,26,0.75,4,359,0.0891566265060241,0.08275862068965517,0.09803921568627452,0.05660377358490566,1
0.0055425025603952046,9068,18,0.875,8,138,0.06987951807228916,0.11379310344827585,0.019607843137254905,0.11320754716981132,1
0.005602747153442978,1221,18,0.8500000000000014,8,21,0.06746987951807229,0.11379310344827585,0.009803921568627453,0.1320754716981132,1
0.005662991746490752,9967,10,0.45000000000000284,0,359,0.09879518072289156,0.06551724137931034,0.13725490196078433,0.01886792452830189,1
0.005723236339538526,1662,15,0.42500000000000426,4,456,0.09156626506024096,0.07586206896551724,0.12745098039215688,0.02830188679245283,1
0.0057834809325863,9328,11,0.20000000000000284,4,359,0.13012048192771086,0.041379310344827586,0.06862745098039216,0.01886792452830189,1
0.005843725525634075,9419,2,0.8500000000000014,2,359,0.07710843373493977,0.04827586206896552,0.23529411764705885,0.03773584905660378,1
0.005903970118681848,1235,28,0.7000000000000028,8,21,0.11566265060240964,0.06551724137931034,0.0,0.0660377358490566,1
0.005964214711729622,720,28,0.7750000000000057,8,138,0.10843373493975904,0.07241379310344828,0.009803921568627453,0.0660377358490566,1
0.006024459304777396,9977,26,0.6500000000000057,0,359,0.09156626506024096,0.07586206896551724,0.05882352941176471,0.0660377358490566,1
0.00608470389782517,1223,30,0.875,8,21,0.10843373493975904,0.07241379310344828,0.0,0.0660377358490566,1
0.006144948490872944,4701,26,0.7250000000000014,3,525,0.08433734939759037,0.10344827586206896,0.0,0.0660377358490566,1
0.006205193083920718,720,17,0.7750000000000057,8,138,0.06746987951807229,0.09999999999999999,0.03921568627450981,0.1037735849056604,1
0.006265437676968492,6668,16,0.5750000000000028,6,138,0.07951807228915662,0.09655172413793103,0.009803921568627453,0.09433962264150944,1
0.006325682270016266,9657,15,0.45000000000000284,2,456,0.07951807228915662,0.07586206896551724,0.13725490196078433,0.02830188679245283,1
0.00638592686306404,1664,15,0.45000000000000284,4,456,0.0891566265060241,0.06206896551724138,0.13725490196078433,0.02830188679245283,1
0.006446171456111814,9418,7,0.5250000000000057,2,359,0.10602409638554218,0.034482758620689655,0.13725490196078433,0.01886792452830189,1
0.006506416049159588,5571,27,0.8500000000000014,6,359,0.0746987951807229,0.07241379310344828,0.12745098039215688,0.04716981132075472,1
0.006566660642207361,2982,18,0.875,7,66,0.060240963855421686,0.1103448275862069,0.019607843137254905,0.1037735849056604,1
0.0066269052352551355,5574,7,0.5750000000000028,6,359,0.09879518072289156,0.06206896551724138,0.08823529411764708,0.01886792452830189,1
0.00668714982830291,4708,26,0.8000000000000043,3,525,0.09879518072289156,0.07586206896551724,0.0,0.05660377358490566,1
0.006747394421350684,2923,17,0.8250000000000028,10,138,0.01927710843373494,0.1482758620689655,0.009803921568627453,0.16037735849056606,1
0.006807639014398458,6669,16,0.6000000000000014,6,138,0.06506024096385543,0.10344827586206896,0.009803921568627453,0.1037735849056604,1
0.006867883607446231,5695,16,0.5500000000000043,8,138,0.06987951807228916,0.09655172413793103,0.019607843137254905,0.09433962264150944,1
0.0069281282004940055,10637,17,0.7750000000000057,0,456,0.06746987951807229,0.09655172413793103,0.019607843137254905,0.1037735849056604,1
0.00698837279354178,1661,15,0.4000000000000057,4,456,0.07710843373493977,0.08275862068965517,0.08823529411764708,0.02830188679245283,1
0.007048617386589553,11461,26,0.75,10,6,0.08433734939759037,0.0896551724137931,0.0,0.0660377358490566,1
0.007108861979637327,3512,28,0.7000000000000028,8,323,0.10120481927710845,0.06551724137931034,0.009803921568627453,0.05660377358490566,1
0.007169106572685101,10636,17,0.7250000000000014,0,456,0.07951807228915662,0.07586206896551724,0.019607843137254905,0.09433962264150944,1
0.0072293511657328755,1219,17,0.6750000000000043,8,21,0.0746987951807229,0.0793103448275862,0.029411764705882356,0.09433962264150944,1
0.00728959575878065,2922,17,0.7750000000000057,10,138,0.01927710843373494,0.1482758620689655,0.009803921568627453,0.1320754716981132,1
0.007349840351828423,798,4,0.625,3,359,0.04096385542168675,0.09655172413793103,0.15686274509803924,0.05660377358490566,1
0.007410084944876197,7824,17,0.75,0,494,0.06746987951807229,0.0896551724137931,0.019607843137254905,0.09433962264150944,1
0.007470329537923971,2924,18,0.8500000000000014,10,138,0.01927710843373494,0.1482758620689655,0.0,0.14150943396226418,1
0.007530574130971745,2327,26,0.75,4,359,0.07710843373493977,0.06206896551724138,0.09803921568627452,0.04716981132075472,1
0.007590818724019519,9810,17,0.7750000000000057,7,66,0.06265060240963856,0.09310344827586207,0.019607843137254905,0.09433962264150944,1
0.007651063317067293,9959,11,0.15000000000000568,0,359,0.0891566265060241,0.03103448275862069,0.16666666666666669,0.009433962264150945,1
0.007711307910115067,492,17,0.8000000000000043,0,525,0.06265060240963856,0.0896551724137931,0.019607843137254905,0.1037735849056604,1
0.007771552503162841,3898,29,0.5250000000000057,8,323,0.12048192771084337,0.04482758620689655,0.009803921568627453,0.009433962264150945,1
0.007831797096210616,7362,6,0.6000000000000014,7,359,0.06265060240963856,0.05517241379310345,0.20588235294117652,0.01886792452830189,1
0.00789204168925839,4941,16,0.5500000000000043,7,456,0.08674698795180724,0.041379310344827586,0.1470588235294118,0.009433962264150945,1
0.007952286282306164,7361,5,0.5,7,359,0.06265060240963856,0.05517241379310345,0.12745098039215688,0.09433962264150944,1
0.008012530875353937,3893,28,0.7250000000000014,8,323,0.10361445783132531,0.04827586206896552,0.009803921568627453,0.05660377358490566,1
0.008072775468401712,7824,28,0.75,0,494,0.0891566265060241,0.06896551724137931,0.009803921568627453,0.05660377358490566,1
0.008133020061449486,9340,7,0.5500000000000043,4,359,0.0963855421686747,0.04482758620689655,0.08823529411764708,0.01886792452830189,1
0.008193264654497259,9187,23,0.30000000000000426,2,85,0.060240963855421686,0.027586206896551724,0.2843137254901961,0.009433962264150945,1
0.008253509247545034,11177,13,0.6000000000000014,7,21,0.0024096385542168677,0.21379310344827587,0.0,0.0,1
0.008313753840592807,2569,15,0.4750000000000014,0,177,0.0746987951807229,0.09655172413793103,0.0,0.02830188679245283,1
0.00837399843364058,4920,28,0.75,10,323,0.09397590361445783,0.06206896551724138,0.0,0.04716981132075472,1
0.008434243026688356,3513,28,0.7750000000000057,8,323,0.0963855421686747,0.05517241379310345,0.009803921568627453,0.04716981132075472,1
0.008494487619736129,3511,28,0.6500000000000057,8,323,0.08433734939759037,0.06551724137931034,0.009803921568627453,0.05660377358490566,1
0.008554732212783904,5819,16,0.5250000000000057,0,275,0.05783132530120482,0.06896551724137931,0.08823529411764708,0.0660377358490566,1
0.008614976805831677,8866,8,0.30000000000000426,4,446,0.10843373493975904,0.041379310344827586,0.019607843137254905,0.01886792452830189,1
0.00867522139887945,5823,17,0.7000000000000028,0,275,0.06265060240963856,0.05862068965517241,0.07843137254901962,0.07547169811320756,1
0.008735465991927226,5818,15,0.45000000000000284,0,275,0.07710843373493977,0.06206896551724138,0.07843137254901962,0.01886792452830189,1
0.008795710584974999,9939,17,0.8250000000000028,0,458,0.05783132530120482,0.0793103448275862,0.029411764705882356,0.09433962264150944,1
0.008855955178022774,3178,16,0.6500000000000057,7,465,0.04578313253012048,0.0,0.22549019607843138,0.16037735849056606,1
0.008916199771070547,5234,17,0.7000000000000028,4,456,0.06746987951807229,0.06896551724137931,0.019607843137254905,0.0849056603773585,1
0.00897644436411832,2477,4,0.7250000000000014,7,359,0.016867469879518072,0.02413793103448276,0.4313725490196079,0.01886792452830189,1
0.009036688957166096,5120,26,0.6750000000000043,0,288,0.0891566265060241,0.05517241379310345,0.0,0.04716981132075472,1
0.009096933550213869,7866,15,0.45000000000000284,0,542,0.04578313253012048,0.05172413793103448,0.19607843137254904,0.03773584905660378,1
0.009157178143261642,9656,15,0.4000000000000057,2,456,0.05542168674698795,0.06551724137931034,0.13725490196078433,0.01886792452830189,1
0.009217422736309417,1617,4,0.6500000000000057,9,6,0.0746987951807229,0.06551724137931034,0.009803921568627453,0.05660377358490566,1
0.00927766732935719,2073,18,0.8500000000000014,8,21,0.060240963855421686,0.06896551724137931,0.019607843137254905,0.09433962264150944,1
0.009337911922404964,9715,11,0.20000000000000284,5,359,0.07228915662650603,0.02413793103448276,0.17647058823529416,0.009433962264150945,1
0.009398156515452739,490,17,0.7250000000000014,0,525,0.060240963855421686,0.06896551724137931,0.019607843137254905,0.0849056603773585,1
0.009458401108500512,9416,10,0.4750000000000014,2,359,0.07228915662650603,0.020689655172413793,0.19607843137254904,0.0,1
0.009518645701548287,487,28,0.6750000000000043,1,525,0.07951807228915662,0.05517241379310345,0.009803921568627453,0.05660377358490566,1
0.00957889029459606,671,17,0.7750000000000057,0,549,0.06506024096385543,0.06551724137931034,0.009803921568627453,0.07547169811320756,1
0.009639134887643834,3288,28,0.7250000000000014,6,323,0.07228915662650603,0.06551724137931034,0.009803921568627453,0.04716981132075472,1
0.009699379480691609,6058,19,0.7000000000000028,7,85,0.012048192771084338,0.020689655172413793,0.4019607843137255,0.02830188679245283,1
0.009759624073739382,9324,6,0.5250000000000057,4,359,0.0746987951807229,0.041379310344827586,0.08823529411764708,0.01886792452830189,1
0.009819868666787157,5575,6,0.5250000000000057,6,359,0.06265060240963856,0.05517241379310345,0.09803921568627452,0.01886792452830189,1
0.00988011325983493,9341,6,0.5250000000000057,4,359,0.07710843373493977,0.03793103448275862,0.09803921568627452,0.01886792452830189,1
0.009940357852882704,7351,10,0.4750000000000014,11,359,0.07710843373493977,0.041379310344827586,0.08823529411764708,0.009433962264150945,1
0.010000602445930479,1235,17,0.7000000000000028,8,21,0.06506024096385543,0.06551724137931034,0.0,0.07547169811320756,1
0.010060847038978252,1667,16,0.5250000000000057,4,529,0.050602409638554224,0.0793103448275862,0.019607843137254905,0.07547169811320756,1
0.010121091632026026,5930,17,0.8500000000000014,3,456,0.04819277108433735,0.08620689655172414,0.0,0.0849056603773585,1
0.0101813362250738,3181,17,0.7250000000000014,7,465,0.04096385542168675,0.041379310344827586,0.18627450980392157,0.04716981132075472,1
0.010241580818121574,2393,5,0.22500000000000142,5,359,0.05301204819277109,0.034482758620689655,0.19607843137254904,0.01886792452830189,1
0.010301825411169347,7340,5,0.4750000000000014,3,359,0.07228915662650603,0.03793103448275862,0.09803921568627452,0.01886792452830189,1
0.010362070004217122,492,28,0.8000000000000043,0,525,0.0746987951807229,0.05862068965517241,0.0,0.03773584905660378,1
0.010422314597264896,3150,15,0.5,7,466,0.03855421686746988,0.027586206896551724,0.27450980392156865,0.009433962264150945,1
0.01048255919031267,3167,16,0.5750000000000028,7,138,0.04578313253012048,0.03793103448275862,0.20588235294117652,0.01886792452830189,1
0.010542803783360444,2319,10,0.4750000000000014,4,359,0.07951807228915662,0.027586206896551724,0.10784313725490198,0.009433962264150945,1
0.010603048376408217,490,28,0.7250000000000014,0,525,0.0746987951807229,0.05517241379310345,0.009803921568627453,0.04716981132075472,1
0.010663292969455992,7551,4,0.6750000000000043,5,359,0.02891566265060241,0.08620689655172414,0.09803921568627452,0.04716981132075472,1
0.010723537562503766,10334,15,0.42500000000000426,0,137,0.05542168674698795,0.08620689655172414,0.019607843137254905,0.02830188679245283,1
0.01078378215555154,5448,16,0.6750000000000043,10,138,0.10361445783132531,0.010344827586206896,0.0,0.0660377358490566,1
0.010844026748599314,2493,16,0.6000000000000014,7,465,0.014457831325301205,0.027586206896551724,0.3529411764705883,0.01886792452830189,1
0.010904271341647087,2121,13,0.8000000000000043,7,21,0.05783132530120482,0.07586206896551724,0.0,0.05660377358490566,1
0.010964515934694863,9329,6,0.5750000000000028,4,359,0.06987951807228916,0.041379310344827586,0.07843137254901962,0.01886792452830189,1
0.011024760527742636,6725,27,0.8000000000000043,4,359,0.05542168674698795,0.04482758620689655,0.12745098039215688,0.02830188679245283,1
0.011085005120790409,9336,5,0.3500000000000014,4,359,0.060240963855421686,0.034482758620689655,0.15686274509803924,0.01886792452830189,1
0.011145249713838184,2940,28,0.8000000000000043,0,138,0.026506024096385545,0.12068965517241378,0.0,0.05660377358490566,1
0.011205494306885957,9970,4,0.6750000000000043,0,359,0.04578313253012048,0.06206896551724138,0.09803921568627452,0.04716981132075472,1
0.01126573889993373,2324,23,0.375,4,359,0.050602409638554224,0.02413793103448276,0.21568627450980396,0.009433962264150945,1
0.011325983492981506,10344,2,0.8250000000000028,9,359,0.024096385542168676,0.06896551724137931,0.18627450980392157,0.02830188679245283,1
0.01138622808602928,5558,4,0.7000000000000028,10,446,0.03855421686746988,0.08620689655172414,0.03921568627450981,0.05660377358490566,1
0.011446472679077054,5697,16,0.5750000000000028,8,138,0.04819277108433735,0.07586206896551724,0.009803921568627453,0.07547169811320756,1
0.011506717272124828,4980,5,0.30000000000000426,4,359,0.06506024096385543,0.020689655172413793,0.16666666666666669,0.009433962264150945,1
0.0115669618651726,2961,28,0.75,7,323,0.08674698795180724,0.03793103448275862,0.0,0.03773584905660378,1
0.011627206458220376,1221,30,0.8500000000000014,8,21,0.07710843373493977,0.05172413793103448,0.0,0.03773584905660378,1
0.01168745105126815,5884,13,0.4000000000000057,9,323,0.07710843373493977,0.05862068965517241,0.0,0.01886792452830189,1
0.011747695644315924,3795,16,0.6500000000000057,3,426,0.09156626506024096,0.020689655172413793,0.0,0.0660377358490566,1
0.011807940237363698,7871,17,0.7250000000000014,0,85,0.04819277108433735,0.04827586206896552,0.10784313725490198,0.05660377358490566,1
0.01186818483041147,3712,30,0.8500000000000014,0,494,0.06506024096385543,0.06896551724137931,0.0,0.03773584905660378,1
0.011928429423459246,3718,19,0.6500000000000057,0,494,0.04096385542168675,0.06896551724137931,0.019607843137254905,0.11320754716981132,1
0.01198867401650702,2939,17,0.75,10,138,0.014457831325301205,0.11379310344827585,0.009803921568627453,0.1037735849056604,1
0.012048918609554793,9327,5,0.4750000000000014,4,359,0.0819277108433735,0.04482758620689655,0.019607843137254905,0.01886792452830189,1
0.012109163202602568,7862,15,0.4000000000000057,0,542,0.04819277108433735,0.041379310344827586,0.10784313725490198,0.0660377358490566,1
0.012169407795650341,10356,15,0.4750000000000014,10,21,0.0819277108433735,0.04827586206896552,0.0,0.01886792452830189,1
0.012229652388698114,9419,27,0.8500000000000014,2,359,0.06265060240963856,0.03793103448275862,0.07843137254901962,0.05660377358490566,1
0.01228989698174589,10937,15,0.4750000000000014,11,137,0.06746987951807229,0.06551724137931034,0.0,0.02830188679245283,1
0.012350141574793663,9025,15,0.45000000000000284,4,456,0.0819277108433735,0.04827586206896552,0.009803921568627453,0.01886792452830189,1
0.012410386167841438,5213,26,0.6750000000000043,8,359,0.0746987951807229,0.041379310344827586,0.029411764705882356,0.04716981132075472,1
0.012470630760889211,3796,16,0.6750000000000043,3,21,0.08433734939759037,0.0,0.0,0.14150943396226418,1
0.012530875353936984,2979,28,0.7000000000000028,7,66,0.0819277108433735,0.034482758620689655,0.009803921568627453,0.03773584905660378,1
0.01259111994698476,7336,4,0.6750000000000043,7,359,0.04337349397590362,0.041379310344827586,0.1470588235294118,0.03773584905660378,1
0.012651364540032533,10639,17,0.6750000000000043,0,456,0.05542168674698795,0.05862068965517241,0.009803921568627453,0.07547169811320756,1
0.012711609133080308,5432,16,0.625,10,138,0.0963855421686747,0.010344827586206896,0.0,0.0660377358490566,1
0.012771853726128081,5120,4,0.6750000000000043,0,288,0.06987951807228916,0.05172413793103448,0.0,0.04716981132075472,1
0.012832098319175854,2128,10,0.42500000000000426,6,359,0.06987951807228916,0.034482758620689655,0.08823529411764708,0.009433962264150945,1
0.01289234291222363,6057,19,0.75,7,85,0.0,0.0,0.48039215686274517,0.0,1
0.012952587505271403,2393,11,0.25,5,359,0.06265060240963856,0.020689655172413793,0.1470588235294118,0.009433962264150945,1
0.013012832098319176,3630,17,0.75,0,456,0.06506024096385543,0.04827586206896552,0.009803921568627453,0.05660377358490566,1
0.013073076691366951,9119,13,0.75,11,21,0.06265060240963856,0.05862068965517241,0.0,0.05660377358490566,1
0.013133321284414724,487,17,0.6750000000000043,1,525,0.04578313253012048,0.06896551724137931,0.009803921568627453,0.07547169811320756,1
